N,S,count,time taken(ms)
10000000,1,220103124,1258
10000000,100,367398337,1086
10000000,200,548545297,1230
10000000,300,548545297,1141
10000000,400,920430178,1348
10000000,500,920430178,1336
10000000,600,920430178,1363
10000000,700,1673643636,1666
10000000,800,1673643636,1677
10000000,900,1673643636,1680
10000000,1000,1673643636,1712
